,userId,songId,num_plays,
,297,411,1,
,308,550,3,
,20,338,4,
,120,622,1,
,268,469,4,
,165,145,1,
,231,228,1,
,100,188,1,
,49,413,4,
,84,68,3,
,166,600,6,
,289,42,1,
,113,201,1,
,156,294,1,
,151,275,4,
,198,104,1,
,284,584,1,
,2,393,1,
,99,148,1,
,30,496,1,
,46,85,2,
,153,53,1,
,74,296,4,
,85,683,13,
,133,642,2,
,210,436,14,
,300,596,2,
,26,300,1,
,12,577,1,
,224,417,1,
,291,333,1,
,259,601,1,
,306,654,2,
,257,353,1,
,299,696,1,
,41,386,1,
,262,473,6,
,88,52,2,
,286,442,78,
,278,168,1,
,23,470,7,
,84,295,2,
,97,647,1,
,234,339,5,
,264,676,1,
,63,54,2,
,167,507,1,
,214,227,2,
,90,154,5,
,265,347,1,
,228,563,1,
,58,675,3,
,106,461,1,
,242,197,1,
,270,318,6,
,79,17,5,
,276,324,3,
,282,498,7,
,46,594,1,
,153,568,2,
,208,326,1,
,31,713,1,
,210,161,2,
,192,49,3,
,47,649,2,
,218,706,1,
,205,129,1,
,292,403,3,
,96,361,1,
,235,589,7,
,257,569,1,
,117,216,1,
,37,356,2,
,17,160,1,
,196,62,2,
,176,526,2,
,7,214,1,
,130,323,1,
,136,338,1,
,277,287,1,
,166,595,2,
,82,712,2,
,121,378,1,
,200,298,7,
,14,600,6,
,317,14,10,
,123,638,1,
,311,276,1,
,252,357,2,
,148,682,1,
,85,67,39,
,53,46,1,
,155,632,3,
,210,562,4,
,223,104,5,
,246,315,2,
,297,85,2,
,13,65,8,
,178,322,1,
,164,673,1,
,283,593,20,
,54,642,1,
,96,530,1,
,258,210,2,
,227,300,1,
,262,27,2,
,318,103,1,
,17,336,2,
,72,417,2,
,175,388,1,
,310,548,1,
,312,47,3,
,234,177,1,
,264,416,1,
,63,140,1,
,320,305,1,
,167,386,2,
,288,291,2,
,80,473,3,
,70,206,1,
,214,689,2,
,265,16,1,
,200,205,3,
,254,178,1,
,228,429,1,
,303,470,1,
,298,169,1,
,150,295,7,
,199,306,1,
,30,5,2,
,311,560,1,
,0,641,3,
,208,504,2,
,81,489,1,
,28,675,1,
,271,461,2,
,223,88,5,
,209,202,4,
,190,17,12,
,305,695,1,
,280,568,1,
,283,713,4,
,299,23,1,
,269,637,1,
,127,130,1,
,175,649,5,
,290,443,2,
,217,585,1,
,301,428,1,
,176,448,1,
,130,97,1,
,214,160,2,
,195,396,3,
,265,143,3,
,141,697,4,
,200,411,4,
,272,95,2,
,254,29,1,
,298,710,1,
,11,323,6,
,33,550,1,
,147,287,4,
,201,203,1,
,294,141,1,
,124,712,1,
,186,145,1,
,18,213,2,
,208,426,8,
,108,726,1,
,271,106,3,
,253,147,1,
,236,600,3,
,223,546,2,
,146,337,25,
,1,201,1,
,297,79,1,
,292,605,1,
,266,681,24,
,165,104,10,
,202,393,3,
,173,85,2,
,55,580,1,
,161,53,1,
,49,296,1,
,244,322,1,
,136,633,2,
,84,673,5,
,312,34,4,
,320,300,9,
,160,44,1,
,156,103,2,
,256,417,1,
,304,625,1,
,58,233,1,
,33,232,1,
,158,177,3,
,131,696,11,
,30,291,1,
,0,674,1,
,180,442,1,
,36,280,5,
,133,3,1,
,108,328,1,
,223,570,1,
,232,620,1,
,6,641,1,
,3,554,2,
,306,43,2,
,19,675,4,
,41,523,2,
,61,107,4,
,107,17,5,
,17,324,1,
,217,387,1,
,307,695,1,
,301,721,1,
,136,326,1,
,87,220,7,
,273,713,1,
,69,4,1,
,77,100,3,
,38,679,3,
,82,49,2,
,240,520,1,
,156,720,5,
,90,171,2,
,60,443,1,
,32,585,2,
,56,438,3,
,260,389,1,
,14,403,3,
,123,459,2,
,199,589,1,
,313,510,2,
,46,356,1,
,255,411,1,
,53,477,1,
,300,338,2,
,103,287,3,
,232,265,1,
,111,141,3,
,47,712,9,
,146,145,8,
,212,376,8,
,218,639,1,
,283,612,3,
,96,188,1,
,235,726,1,
,163,11,1,
,258,83,1,
,269,600,1,
,127,424,1,
,88,454,1,
,107,690,2,
,175,499,2,
,35,248,1,
,100,365,3,
,241,357,3,
,234,632,4,
,77,174,1,
,143,617,1,
,219,393,1,
,29,208,1,
,256,401,3,
,98,422,1,
,200,85,3,
,109,65,4,
,228,53,3,
,58,322,2,
,150,673,1,
,83,362,5,
,116,683,1,
,317,368,1,
,123,193,2,
,242,530,1,
,42,210,2,
,131,596,1,
,302,27,1,
,184,332,5,
,144,103,3,
,101,230,7,
,210,157,16,
,192,725,3,
,12,654,1,
,22,177,2,
,233,696,1,
,111,305,3,
,205,689,1,
,54,3,1,
,127,676,2,
,202,620,3,
,17,452,1,
,196,5,1,
,229,709,1,
,241,553,3,
,8,415,6,
,161,644,1,
,23,641,3,
,49,64,2,
,130,554,11,
,51,455,2,
,129,43,5,
,234,327,1,
,264,563,2,
,45,590,5,
,181,461,1,
,167,523,1,
,125,107,6,
,62,619,2,
,214,324,5,
,200,594,3,
,260,220,2,
,116,114,1,
,198,4,2,
,119,8,2,
,124,49,2,
,67,624,2,
,104,627,1,
,89,443,1,
,155,706,2,
,34,166,5,
,192,389,3,
,253,635,9,
,285,361,1,
,205,160,1,
,250,697,1,
,163,526,2,
,92,323,5,
,299,338,1,
,175,712,1,
,59,109,1,
,8,639,2,
,176,228,1,
,49,655,4,
,166,298,20,
,312,726,2,
,249,567,1,
,181,106,1,
,256,284,1,
,254,149,1,
,56,365,1,
,33,652,1,
,150,184,1,
,116,67,1,
,14,605,3,
,317,46,1,
,242,535,1,
,158,632,2,
,99,0,1,
,0,393,2,
,243,623,1,
,255,85,5,
,133,580,3,
,193,53,5,
,253,683,1,
,103,108,3,
,223,642,6,
,232,183,1,
,178,417,5,
,48,727,4,
,268,122,1,
,309,725,1,
,127,416,1,
,202,152,6,
,310,386,2,
,217,473,1,
,55,206,1,
,241,297,1,
,23,674,1,
,49,631,11,
,277,168,1,
,312,328,1,
,77,20,1,
,10,164,9,
,267,500,1,
,70,54,1,
,121,646,5,
,214,452,3,
,32,191,4,
,141,430,22,
,228,644,1,
,298,227,2,
,11,554,1,
,33,598,1,
,204,504,1,
,158,327,3,
,201,489,3,
,66,531,1,
,186,88,1,
,215,202,2,
,252,263,1,
,104,324,1,
,255,594,4,
,53,614,1,
,193,568,1,
,126,456,1,
,192,220,88,
,223,4,2,
,122,100,1,
,233,23,1,
,246,679,3,
,47,49,8,
,206,624,1,
,297,446,3,
,13,453,6,
,40,443,2,
,169,585,1,
,96,438,1,
,268,166,8,
,163,448,7,
,279,400,1,
,257,524,1,
,207,361,1,
,286,261,1,
,290,510,1,
,173,356,1,
,84,62,11,
,63,558,6,
,125,469,6,
,265,145,5,
,304,228,1,
,106,612,1,
,14,298,6,
,184,600,1,
,172,454,2,
,251,466,2,
,133,131,1,
,76,184,6,
,253,67,1,
,111,153,4,
,177,0,1,
,152,670,1,
,259,643,2,
,235,65,1,
,299,633,1,
,117,673,7,
,127,115,5,
,318,210,7,
,202,183,2,
,175,587,3,
,217,27,1,
,4,44,2,
,8,103,6,
,49,12,2,
,51,601,2,
,166,372,2,
,293,233,1,
,249,360,1,
,24,177,1,
,219,152,13,
,226,696,1,
,287,386,1,
,32,473,2,
,200,259,4,
,56,52,4,
,298,689,3,
,188,442,2,
,317,572,1,
,248,20,44,
,186,570,1,
,53,560,1,
,155,415,7,
,126,64,1,
,177,523,1,
,152,61,1,
,205,324,1,
,142,586,1,
,295,175,1,
,57,381,5,
,266,568,1,
,5,310,1,
,268,698,1,
,299,326,1,
,15,278,1,
,165,4,16,
,17,679,1,
,175,49,3,
,35,672,1,
,196,380,1,
,307,637,1,
,301,549,1,
,130,649,1,
,84,171,2,
,102,166,6,
,249,312,1,
,265,703,4,
,200,356,3,
,298,160,2,
,150,62,6,
,116,697,1,
,149,550,1,
,99,98,1,
,251,515,19,
,34,213,1,
,115,228,2,
,126,655,1,
,236,298,3,
,185,116,2,
,291,14,3,
,168,242,3,
,94,466,1,
,306,276,1,
,54,131,2,
,5,722,1,
,257,652,2,
,64,682,1,
,43,67,1,
,127,681,2,
,55,584,1,
,100,521,1,
,8,701,21,
,49,187,3,
,244,401,4,
,130,422,7,
,84,496,4,
,166,85,1,
,264,53,1,
,63,255,2,
,45,78,5,
,181,593,2,
,240,683,1,
,80,108,2,
,113,530,2,
,237,34,2,
,156,210,4,
,256,406,1,
,213,103,1,
,304,350,1,
,58,417,2,
,149,232,1,
,124,725,3,
,46,177,2,
,0,152,1,
,74,696,2,
,255,259,1,
,81,442,7,
,103,168,2,
,223,3,1,
,122,20,3,
,111,692,1,
,185,250,1,
,206,306,1,
,297,339,1,
,13,646,10,
,6,620,21,
,86,235,1,
,306,560,2,
,266,644,1,
,92,554,1,
,257,598,8,
,37,327,2,
,127,563,7,
,263,489,1,
,202,675,3,
,286,37,1,
,229,531,16,
,39,17,1,
,87,695,1,
,82,220,1,
,237,59,2,
,214,679,2,
,98,49,3,
,75,637,1,
,272,244,1,
,58,691,1,
,110,585,1,
,260,273,7,
,116,428,1,
,186,509,1,
,67,589,4,
,74,45,1,
,255,356,6,
,297,60,5,
,280,203,3,
,3,712,1,
,57,272,2,
,120,109,1,
,48,639,2,
,268,213,2,
,163,228,2,
,191,655,1,
,189,58,5,
,263,110,2,
,107,369,1,
,17,68,1,
,307,600,2,
,63,722,1,
,261,313,4,
,181,66,1,
,288,405,1,
,240,67,1,
,73,282,1,
,237,311,1,
,24,632,1,
,21,153,6,
,287,0,1,
,265,104,4,
,272,584,1,
,58,401,3,
,14,85,4,
,270,53,21,
,276,673,4,
,99,375,3,
,186,642,1,
,282,193,1,
,252,385,2,
,144,210,4,
,27,578,1,
,209,686,1,
,225,232,1,
,291,654,1,
,297,177,1,
,52,416,1,
,169,473,5,
,139,660,16,
,262,168,1,
,269,205,1,
,127,429,1,
,316,470,2,
,17,295,1,
,220,647,3,
,278,306,1,
,55,54,1,
,273,709,6,
,10,64,9,
,50,227,1,
,195,461,1,
,287,523,2,
,265,88,4,
,254,107,1,
,298,324,1,
,110,387,1,
,270,568,5,
,302,301,3,
,186,4,5,
,74,23,2,
,104,679,1,
,187,49,15,
,101,627,1,
,28,691,1,
,300,87,4,
,91,194,11,
,285,438,1,
,209,467,1,
,157,400,2,
,206,589,2,
,295,703,1,
,318,710,1,
,107,323,88,
,307,595,4,
,102,213,2,
,10,655,9,
,267,478,1,
,181,612,1,
,214,68,3,
,56,454,3,
,170,690,1,
,116,201,1,
,317,276,1,
,276,184,2,
,85,180,16,
,126,187,2,
,210,422,8,
,183,517,1,
,271,392,1,
,236,85,18,
,223,580,1,
,232,322,2,
,111,362,1,
,140,593,5,
,185,108,11,
,291,368,1,
,1,530,1,
,297,211,1,
,6,183,19,
,169,27,1,
,139,332,15,
,48,103,7,
,202,233,2,
,231,232,1,
,173,177,6,
,4,416,6,
,23,152,1,
,49,696,5,
,136,386,1,
,50,689,4,
,156,169,1,
,214,295,1,
,287,94,2,
,265,570,1,
,272,54,2,
,304,545,1,
,317,560,1,
,242,419,2,
,42,227,4,
,149,598,2,
,46,327,1,
,311,563,2,
,0,675,2,
,296,107,1,
,108,263,1,
,27,387,1,
,246,537,5,
,47,220,5,
,3,49,4,
,164,380,1,
,139,637,12,
,117,171,1,
,207,438,1,
,61,166,1,
,263,400,2,
,72,312,1,
,278,589,1,
,49,45,4,
,244,38,1,
,171,703,1,
,51,576,1,
,261,125,1,
,121,653,3,
,95,323,1,
,203,622,2,
,109,382,1,
,188,141,2,
,123,109,3,
,135,213,1,
,248,228,1,
,99,536,1,
,184,298,3,
,67,726,2,
,187,71,4,
,243,600,1,
,31,14,1,
,53,424,1,
,78,454,2,
,34,690,1,
,12,276,1,
,225,652,3,
,297,632,1,
,6,172,1,
,20,0,2,
,19,401,3,
,269,85,5,
,207,251,1,
,179,65,14,
,127,53,2,
,202,322,2,
,17,673,3,
,114,642,5,
,4,115,2,
,8,210,3,
,129,44,1,
,293,417,1,
,237,209,1,
,219,233,1,
,200,177,6,
,105,696,7,
,110,473,5,
,294,348,2,
,302,168,8,
,186,3,9,
,67,328,1,
,172,20,1,
,133,54,3,
,211,620,1,
,34,235,2,
,233,504,1,
,177,347,2,
,6,675,30,
,20,523,3,
,292,547,1,
,54,202,2,
,268,17,3,
,165,503,1,
,179,35,1,
,127,568,6,
,290,114,1,
,301,684,1,
,100,100,2,
,49,23,21,
,130,49,8,
,84,380,5,
,97,648,1,
,125,166,19,
,62,448,5,
,98,389,1,
,265,509,1,
,141,361,4,
,151,589,6,
,109,50,3,
,68,703,1,
,14,356,3,
,270,73,12,
,248,237,4,
,99,143,1,
,144,710,1,
,243,595,9,
,210,712,3,
,205,68,1,
,40,147,7,
,283,14,1,
,96,454,1,
,165,131,13,
,207,365,1,
,202,30,1,
,231,652,1,
,290,67,3,
,100,174,3,
,51,643,1,
,289,85,1,
,121,296,4,
,219,322,1,
,214,673,2,
,60,683,1,
,265,642,2,
,203,193,1,
,68,501,11,
,201,223,3,
,281,333,1,
,252,493,4,
,134,360,7,
,31,654,1,
,255,177,3,
,53,416,1,
,133,140,2,
,155,444,5,
,126,696,1,
,192,660,1,
,103,704,1,
,93,689,1,
,246,280,2,
,185,168,5,
,212,470,2,
,40,377,1,
,295,570,2,
,235,646,16,
,163,545,1,
,92,266,1,
,179,553,6,
,318,227,1,
,107,554,2,
,173,327,1,
,161,489,1,
,7,37,1,
,136,523,2,
,166,547,2,
,69,202,1,
,97,107,7,
,50,324,1,
,261,505,4,
,29,217,2,
,226,326,1,
,195,713,4,
,265,4,4,
,272,449,1,
,105,23,1,
,11,49,2,
,276,171,3,
,294,443,2,
,118,585,1,
,302,277,3,
,275,438,7,
,215,467,9,
,174,166,3,
,252,69,2,
,74,661,1,
,251,459,18,
,85,361,1,
,300,181,1,
,44,703,2,
,236,356,18,
,91,240,2,
,319,645,1,
,224,351,1,
,305,411,1,
,259,29,5,
,13,653,6,
,86,323,1,
,168,338,6,
,142,335,1,
,94,622,1,
,54,75,2,
,269,680,5,
,88,228,8,
,307,298,11,
,220,58,13,
,7,260,9,
,314,147,3,
,87,600,7,
,239,454,1,
,264,379,1,
,102,690,1,
,45,499,7,
,113,365,1,
,237,357,4,
,98,700,1,
,200,632,2,
,56,174,5,
,83,18,1,
,68,104,1,
,79,422,1,
,276,496,2,
,184,85,3,
,186,580,2,
,67,65,1,
,311,53,3,
,252,296,2,
,315,593,9,
,243,155,5,
,53,115,3,
,155,210,4,
,81,300,1,
,28,406,18,
,232,417,1,
,111,663,2,
,140,333,2,
,305,372,1,
,13,493,1,
,16,232,3,
,306,416,1,
,191,696,7,
,258,618,5,
,64,473,1,
,207,52,1,
,263,442,20,
,114,3,1,
,301,142,1,
,162,295,6,
,102,235,6,
,45,266,5,
,156,227,5,
,95,554,1,
,200,327,4,
,272,615,2,
,228,489,1,
,14,547,2,
,201,586,1,
,2,609,2,
,311,568,1,
,172,485,3,
,74,326,1,
,315,713,2,
,251,445,1,
,126,23,1,
,210,49,2,
,183,672,1,
,26,520,1,
,103,624,2,
,12,130,1,
,111,443,1,
,1,438,2,
,274,166,1,
,142,533,5,
,54,10,1,
,207,245,1,
,318,160,1,
,39,323,3,
,49,338,2,
,7,335,8,
,247,287,1,
,87,595,1,
,51,622,1,
,261,433,6,
,125,213,1,
,143,478,5,
,29,718,2,
,90,304,10,
,203,58,1,
,56,11,2,
,170,369,1,
,105,541,5,
,298,68,1,
,14,349,2,
,242,454,1,
,313,201,1,
,186,131,9,
,67,357,1,
,315,66,1,
,31,46,1,
,223,584,1,
,190,422,1,
,47,623,1,
,305,85,2,
,52,53,1,
,212,255,1,
,13,296,7,
,168,633,2,
,205,673,8,
,295,642,4,
,306,115,1,
,48,210,2,
,15,626,1,
,37,103,1,
,316,329,2,
,202,417,3,
,100,625,1,
,176,232,1,
,166,177,1,
,45,694,7,
,261,386,2,
,38,291,2,
,249,473,2,
,240,146,1,
,289,259,5,
,113,52,1,
,70,674,1,
,156,689,2,
,143,442,1,
,32,168,3,
,265,3,4,
,254,40,7,
,147,306,1,
,317,676,1,
,198,54,1,
,276,5,3,
,66,560,4,
,311,644,1,
,252,64,2,
,144,227,1,
,74,504,1,
,31,43,1,
,65,112,10,
,255,327,4,
,296,666,1,
,193,489,1,
,76,61,3,
,44,88,1,
,223,202,7,
,22,564,1,
,209,552,1,
,47,695,2,
,52,568,3,
,3,220,1,
,308,713,3,
,164,278,1,
,286,443,1,
,72,585,1,
,161,400,1,
,130,389,1,
,264,267,1,
,63,404,2,
,38,82,1,
,288,576,1,
,289,356,3,
,156,160,1,
,29,396,2,
,214,62,4,
,105,338,1,
,134,702,1,
,89,668,2,
,243,298,2,
,78,11,1,
,108,413,1,
,193,110,1,
,192,600,1,
,190,499,1,
,225,248,1,
,224,506,1,
,297,294,1,
,212,722,1,
,96,174,3,
,41,104,1,
,15,643,1,
,207,521,1,
,202,401,2,
,307,85,2,
,114,580,1,
,4,53,9,
,23,322,1,
,49,633,3,
,162,673,4,
,238,593,1,
,273,368,2,
,45,587,11,
,216,667,1,
,62,350,1,
,90,601,2,
,75,372,1,
,11,725,5,
,106,654,1,
,14,177,3,
,317,416,2,
,131,386,1,
,184,259,1,
,186,206,1,
,144,689,2,
,153,442,6,
,148,168,3,
,65,328,45,
,133,470,1,
,44,570,1,
,103,306,1,
,223,54,1,
,93,452,1,
,140,709,4,
,291,560,1,
,212,641,10,
,20,347,1,
,292,327,2,
,306,563,2,
,266,489,1,
,5,675,1,
,257,461,1,
,299,523,1,
,165,202,17,
,107,72,3,
,4,568,19,
,55,310,1,
,49,326,1,
,238,713,2,
,51,445,2,
,50,679,1,
,45,49,1,
,261,176,1,
,80,624,1,
,62,664,2,
,214,171,6,
,141,438,10,
,58,312,1,
,116,361,1,
,14,102,1,
,201,261,1,
,99,703,10,
,313,288,1,
,184,356,1,
,144,160,2,
,138,396,1,
,251,29,2,
,34,323,3,
,126,338,2,
,223,75,2,
,209,265,1,
,157,141,1,
,190,712,1,
,274,213,2,
,182,228,5,
,13,655,1,
,178,702,1,
,139,298,15,
,48,83,2,
,266,110,1,
,299,561,1,
,227,147,1,
,309,600,1,
,207,454,1,
,179,123,1,
,127,379,1,
,55,722,1,
,8,571,2,
,84,405,1,
,320,18,2,
,167,104,1,
,240,180,4,
,62,208,1,
,219,401,1,
,214,496,1,
,21,471,4,
,60,516,1,
,75,85,6,
,265,580,2,
,145,53,1,
,298,673,6,
,68,642,12,
,116,530,1,
,317,115,2,
,158,210,3,
,46,103,2,
,252,12,1,
,155,230,5,
,210,725,6,
,236,177,19,
,91,711,1,
,233,386,2,
,47,660,1,
,305,259,2,
,1,52,1,
,13,631,5,
,280,442,12,
,295,3,2,
,54,470,1,
,258,295,3,
,279,692,1,
,92,340,1,
,299,94,1,
,290,430,3,
,49,504,3,
,277,112,1,
,267,37,1,
,80,462,2,
,24,564,1,
,125,17,6,
,156,324,1,
,143,586,2,
,214,538,1,
,98,695,1,
,145,568,1,
,56,485,2,
,150,278,1,
,68,4,1,
,242,100,1,
,313,549,1,
,74,87,1,
,296,166,1,
,193,400,1,
,103,589,1,
,285,518,1,
,122,569,3,
,6,408,4,
,40,697,2,
,139,411,11,
,235,653,3,
,191,338,3,
,258,352,1,
,64,287,1,
,263,141,2,
,231,151,2,
,35,334,1,
,39,574,1,
,87,298,5,
,261,561,2,
,113,454,2,
,29,248,1,
,90,466,1,
,11,700,2,
,33,66,1,
,119,551,2,
,79,420,1,
,99,104,1,
,186,584,1,
,215,393,3,
,148,31,1,
,243,85,1,
,126,633,1,
,101,673,1,
,44,642,1,
,224,27,1,
,297,103,1,
,164,601,2,
,120,122,2,
,262,47,1,
,269,177,2,
,263,305,2,
,4,715,2,
,8,689,3,
,7,348,6,
,314,6,2,
,247,168,7,
,234,169,5,
,50,295,2,
,267,692,1,
,70,620,1,
,156,452,1,
,95,266,2,
,214,5,4,
,60,430,1,
,14,327,3,
,317,563,1,
,186,202,2,
,144,324,1,
,85,610,20,
,53,568,5,
,126,326,1,
,93,679,1,
,190,49,2,
,225,672,4,
,111,520,1,
,47,637,1,
,86,649,1,
,168,87,4,
,205,171,1,
,178,585,1,
,169,277,1,
,120,166,9,
,92,389,1,
,41,509,1,
,17,82,1,
,229,289,1,
,59,113,1,
,8,160,5,
,176,396,8,
,87,411,1,
,51,29,1,
,102,323,14,
,10,338,6,
,249,287,1,
,288,622,1,
,287,145,5,
,203,109,1,
,56,228,3,
,188,354,1,
,33,612,1,
,204,536,1,
,260,298,1,
,71,58,2,
,124,600,1,
,252,242,1,
,31,276,2,
,133,722,2,
,115,652,3,
,27,275,1,
,285,174,1,
,157,153,2,
,177,104,2,
,146,584,8,
,86,422,2,
,205,496,1,
,178,463,1,
,306,53,3,
,235,296,1,
,64,108,2,
,41,642,3,
,43,530,1,
,112,115,1,
,37,210,1,
,263,300,6,
,231,667,4,
,72,27,1,
,173,103,1,
,7,663,4,
,84,601,1,
,166,727,2,
,45,725,5,
,320,367,11,
,289,177,6,
,73,140,5,
,214,291,3,
,98,660,1,
,265,206,7,
,260,205,13,
,68,3,6,
,158,169,1,
,131,94,1,
,144,452,1,
,18,266,1,
,31,560,1,
,133,641,6,
,108,64,1,
,236,327,17,
,233,523,1,
,177,88,2,
,206,263,1,
,306,568,2,
,5,290,1,
,41,4,1,
,316,687,1,
,318,679,3,
,17,380,1,
,162,171,1,
,87,51,1,
,277,532,1,
,69,467,1,
,97,166,18,
,80,589,1,
,62,569,3,
,214,82,2,
,75,356,3,
,254,113,2,
,317,464,1,
,158,710,1,
,135,323,7,
,124,595,2,
,30,622,1,
,18,712,2,
,89,200,3,
,78,228,1,
,192,298,1,
,223,33,6,
,93,68,1,
,233,561,5,
,146,657,11,
,43,535,2,
,269,632,1,
,112,681,1,
,165,628,3,
,207,174,5,
,263,153,2,
,114,584,1,
,277,65,1,
,129,53,8,
,63,322,6,
,50,673,1,
,216,593,1,
,249,108,1,
,25,115,1,
,143,300,3,
,256,27,1,
,109,12,3,
,33,333,2,
,284,233,2,
,79,725,17,
,276,539,1,
,99,111,2,
,184,177,3,
,74,386,3,
,133,674,10,
,193,442,6,
,115,218,2,
,27,168,2,
,103,328,1,
,177,570,1,
,146,54,5,
,212,620,1,
,274,235,1,
,205,5,1,
,283,560,2,
,306,644,1,
,54,641,1,
,235,64,1,
,268,554,1,
,191,504,2,
,127,489,2,
,316,675,1,
,202,383,4,
,231,461,3,
,114,202,1,
,278,263,2,
,8,324,2,
,130,695,1,
,87,594,1,
,171,503,23,
,129,568,1,
,216,713,1,
,167,4,1,
,156,679,4,
,95,49,1,
,214,380,2,
,21,520,1,
,90,514,2,
,151,453,1,
,254,247,2,
,298,171,1,
,188,443,1,
,58,585,2,
,204,439,1,
,110,277,1,
,260,51,1,
,116,438,1,
,198,467,2,
,243,356,1,
,53,73,3,
,122,550,4,
,246,256,1,
,86,712,1,
,96,228,1,
,257,612,3,
,309,298,2,
,127,110,1,
,220,344,1,
,161,199,2,
,273,276,1,
,171,131,1,
,194,365,2,
,216,66,1,
,320,67,5,
,240,535,1,
,113,174,1,
,287,104,1,
,265,584,2,
,298,496,2,
,260,85,1,
,317,53,6,
,135,78,3,
,42,673,6,
,149,593,7,
,46,210,2,
,174,436,1,
,104,688,2,
,89,26,3,
,255,103,9,
,108,12,1,
,28,578,1,
,222,493,2,
,190,725,3,
,152,519,1,
,305,177,2,
,308,435,3,
,266,442,2,
,309,205,1,
,41,3,5,
,207,20,2,
,286,377,2,
,217,306,1,
,4,634,2,
,59,235,1,
,102,554,1,
,25,563,11,
,70,675,1,
,29,461,1,
,195,531,4,
,287,88,4,
,265,202,8,
,203,107,9,
,213,324,1,
,11,695,4,
,110,381,1,
,317,568,2,
,198,310,1,
,242,485,2,
,149,713,1,
,294,114,1,
,302,59,1,
,144,679,1,
,18,49,8,
,74,176,1,
,126,87,1,
,223,467,6,
,91,166,1,
,285,448,9,
,177,509,1,
,185,589,3,
,182,569,2,
,218,216,1,
,235,645,1,
,154,477,1,
,179,653,39,
,197,338,2,
,175,595,1,
,161,141,2,
,51,109,1,
,239,228,1,
,73,33,1,
,113,11,3,
,156,68,2,
,219,567,1,
,141,454,2,
,110,2,5,
,116,365,1,
,198,722,1,
,248,652,26,
,201,302,1,
,294,67,1,
,275,174,1,
,108,187,1,
,155,315,1,
,210,623,1,
,192,85,4,
,103,65,3,
,111,683,3,
,224,108,1,
,132,530,1,
,291,115,1,
,146,101,3,
,297,210,2,
,280,300,2,
,6,406,2,
,178,27,3,
,5,417,1,
,268,388,12,
,258,91,11,
,117,601,6,
,88,232,3,
,307,177,2,
,229,416,2,
,55,152,1,
,241,696,4,
,49,386,2,
,130,660,9,
,50,280,1,
,249,168,7,
,288,178,2,
,113,20,2,
,156,295,4,
,219,431,2,
,226,94,1,
,265,54,3,
,298,5,2,
,83,430,1,
,106,560,1,
,317,644,1,
,199,64,1,
,158,227,3,
,135,554,1,
,184,327,1,
,74,523,2,
,315,531,1,
,12,568,1,
,223,310,1,
,190,220,15,
,177,4,3,
,146,449,1,
,297,495,1,
,86,49,10,
,16,672,1,
,205,380,3,
,283,130,2,
,57,453,1,
,268,649,1,
,19,585,2,
,189,166,2,
,127,400,2,
,202,312,3,
,217,589,1,
,8,216,14,
,87,356,6,
,265,75,1,
,203,469,1,
,228,141,1,
,188,414,1,
,124,298,1,
,99,105,1,
,30,58,1,
,311,110,1,
,0,567,1,
,253,365,2,
,103,357,1,
,223,722,1,
,128,124,1,
,111,67,1,
,218,252,1,
,168,0,7,
,268,422,1,
,258,496,1,
,127,472,3,
,318,673,1,
,231,593,1,
,173,210,1,
,4,28,1,
,55,183,1,
,161,300,7,
,51,606,1,
,166,103,1,
,312,12,1,
,38,601,1,
,113,625,1,
,219,360,1,
,75,177,6,
,105,386,1,
,298,291,1,
,188,325,1,
,58,473,2,
,11,660,2,
,116,52,1,
,158,689,1,
,270,442,8,
,118,168,1,
,174,479,1,
,144,295,11,
,134,250,7,
,148,306,1,
,155,452,7,
,271,560,2,
,44,542,3,
,223,641,1,
,185,112,4,
,305,327,1,
,291,563,4,
,20,88,2,
,295,202,3,
,48,324,3,
,19,387,5,
,117,498,11,
,207,485,3,
,107,220,4,
,231,713,2,
,8,679,6,
,50,171,1,
,267,443,8,
,240,438,2,
,245,166,33,
,62,524,1,
,143,533,3,
,287,509,2,
,90,459,1,
,32,589,2,
,56,569,2,
,199,645,1,
,248,396,73,
,42,62,1,
,67,653,1,
,46,710,1,
,252,338,1,
,78,662,1,
,34,712,6,
,246,304,10,
,152,58,1,
,280,260,1,
,142,147,2,
,308,14,2,
,40,198,1,
,57,123,1,
,120,690,1,
,227,201,1,
,41,131,2,
,262,357,1,
,127,124,2,
,202,682,2,
,286,67,1,
,301,174,1,
,49,0,2,
,136,104,1,
,50,496,1,
,167,580,1,
,80,65,3,
,25,53,7,
,121,633,14,
,156,673,4,
,21,683,5,
,195,368,6,
,287,642,3,
,151,385,1,
,200,210,3,
,58,27,2,
,260,159,1,
,14,103,2,
,123,460,4,
,284,417,1,
,276,601,5,
,0,360,1,
,208,111,11,
,243,177,2,
,137,140,1,
,193,305,1,
,126,386,1,
,128,442,7,
,224,168,2,
,291,429,1,
,297,169,1,
,218,295,16,
,168,94,5,
,283,676,3,
,295,54,1,
,96,545,2,
,235,96,2,
,15,92,6,
,37,227,1,
,61,554,1,
,17,455,4,
,307,327,2,
,59,590,1,
,49,523,2,
,234,324,7,
,63,609,6,
,267,398,1,
,82,594,1,
,25,568,2,
,113,485,2,
,121,326,13,
,256,301,1,
,298,380,1,
,11,637,1,
,201,443,3,
,313,438,1,
,311,400,1,
,18,389,2,
,137,10,2,
,192,356,4,
,222,645,2,
,47,411,2,
,297,710,8,
